   161    0.46171E+04    0.99549E+00   -0.44181E+02
   162    0.46463E+04    0.98642E+00   -0.43935E+02
   163    0.46755E+04    0.97705E+00   -0.43663E+02
   164    0.47041E+04    0.96745E+00   -0.43366E+02
   165    0.47326E+04    0.95756E+00   -0.43041E+02
   166    0.47608E+04    0.94752E+00   -0.42690E+02
   167    0.47888E+04    0.93711E+00   -0.42314E+02
   168    0.48163E+04    0.92670E+00   -0.41910E+02
   169    0.48435E+04    0.91599E+00   -0.41479E+02
   170    0.48704E+04    0.90521E+00   -0.41021E+02
   171    0.48968E+04    0.89435E+00   -0.40535E+02
   172    0.49229E+04    0.88335E+00   -0.40023E+02
   173    0.49485E+04    0.87220E+00   -0.39483E+02
   174    0.49737E+04    0.86119E+00   -0.38917E+02
   175    0.49986E+04    0.85004E+00   -0.38322E+02
   176    0.50230E+04    0.83897E+00   -0.37701E+02
   177    0.50469E+04    0.82789E+00   -0.37052E+02
   178    0.50704E+04    0.81704E+00   -0.36377E+02
   179    0.50934E+04    0.80612E+00   -0.35673E+02
   180    0.51161E+04    0.79534E+00   -0.34944E+02
   181    0.51383E+04    0.78471E+00   -0.34188E+02
   182    0.51600E+04    0.77431E+00   -0.33404E+02
   183    0.51812E+04    0.76406E+00   -0.32595E+02
   184    0.52020E+04    0.75403E+00   -0.31758E+02
   185    0.52223E+04    0.74437E+00   -0.30897E+02
   186    0.52418E+04    0.73495E+00   -0.30009E+02
   187    0.52612E+04    0.72590E+00   -0.29094E+02
   188    0.52800E+04    0.71720E+00   -0.28154E+02
   189    0.52982E+04    0.70890E+00   -0.27189E+02
   190    0.53162E+04    0.70105E+00   -0.26200E+02
   191    0.53334E+04    0.69366E+00   -0.25184E+02
   192    0.53502E+04    0.68677E+00   -0.24143E+02
   193    0.53664E+04    0.68041E+00   -0.23080E+02
   194    0.53821E+04    0.67462E+00   -0.21991E+02
   195    0.53973E+04    0.66943E+00   -0.20879E+02
   196    0.54120E+04    0.66488E+00   -0.19743E+02
   197    0.54261E+04    0.66101E+00   -0.18585E+02
   198    0.54397E+04    0.65785E+00   -0.17404E+02
   199    0.54528E+04    0.65544E+00   -0.16201E+02
   200    0.54654E+04    0.65380E+00   -0.14977E+02
   201    0.54774E+04    0.65299E+00   -0.13730E+02
   202    0.54889E+04    0.65302E+00   -0.12463E+02
   203    0.54998E+04    0.65396E+00   -0.11174E+02
   204    0.55100E+04    0.65581E+00   -0.98663E+01
   205    0.55197E+04    0.65863E+00   -0.85381E+01
   206    0.55287E+04    0.66245E+00   -0.71905E+01
   207    0.55372E+04    0.66730E+00   -0.58240E+01
   208    0.55450E+04    0.67323E+00   -0.44389E+01
   209    0.55522E+04    0.68025E+00   -0.30357E+01
   210    0.55587E+04    0.68843E+00   -0.16153E+01
   211    0.55647E+04    0.69778E+00   -0.17776E+00
   212    0.55699E+04    0.70835E+00    0.12760E+01
   213    0.55747E+04    0.72017E+00    0.27461E+01
   214    0.55787E+04    0.73323E+00    0.42312E+01
   215    0.55822E+04    0.74774E+00    0.57306E+01
   216    0.55850E+04    0.76350E+00    0.72448E+01
   217    0.55872E+04    0.78067E+00    0.87719E+01
   218    0.55888E+04    0.79925E+00    0.10312E+02
   219    0.55898E+04    0.81924E+00    0.11866E+02
   220    0.55903E+04    0.84078E+00    0.13430E+02
   221    0.55901E+04    0.86381E+00    0.15005E+02
   222    0.55893E+04    0.88847E+00    0.16591E+02
   223    0.55878E+04    0.91469E+00    0.18188E+02
   224    0.55858E+04    0.94247E+00    0.19792E+02
   225    0.55832E+04    0.97195E+00    0.21407E+02
   226    0.55800E+04    0.10031E+01    0.23028E+02
   227    0.55761E+04    0.10360E+01    0.24657E+02
   228    0.55717E+04    0.10706E+01    0.26293E+02
   229    0.55667E+04    0.11070E+01    0.27933E+02
   230    0.55610E+04    0.11451E+01    0.29580E+02
   231    0.55547E+04    0.11851E+01    0.31232E+02
   232    0.55478E+04    0.12269E+01    0.32887E+02
   233    0.55404E+04    0.12707E+01    0.34545E+02
   234    0.55322E+04    0.13164E+01    0.36205E+02
   235    0.55235E+04    0.13639E+01    0.37867E+02
   236    0.55141E+04    0.14134E+01    0.39530E+02
   237    0.55041E+04    0.14649E+01    0.41193E+02
   238    0.54936E+04    0.15185E+01    0.42856E+02
   239    0.54825E+04    0.15739E+01    0.44518E+02
   240    0.54707E+04    0.16314E+01    0.46177E+02
   241    0.54584E+04    0.16911E+01    0.47833E+02
   242    0.54455E+04    0.17527E+01    0.49487E+02
   243    0.54321E+04    0.18165E+01    0.51136E+02
   244    0.54180E+04    0.18823E+01    0.52781E+02
   245    0.54034E+04    0.19503E+01    0.54419E+02
   246    0.53882E+04    0.20205E+01    0.56052E+02
   247    0.53725E+04    0.20927E+01    0.57678E+02
   248    0.53563E+04    0.21674E+01    0.59296E+02
   249    0.53396E+04    0.22440E+01    0.60905E+02
   250    0.53223E+04    0.23229E+01    0.62505E+02
   251    0.53045E+04    0.24040E+01    0.64096E+02
   252    0.52861E+04    0.24873E+01    0.65676E+02
   253    0.52674E+04    0.25727E+01    0.67244E+02
   254    0.52481E+04    0.26605E+01    0.68801E+02
   255    0.52282E+04    0.27503E+01    0.70345E+02
   256    0.52080E+04    0.28426E+01    0.71877E+02
   257    0.51872E+04    0.29369E+01    0.73390E+02
   258    0.51660E+04    0.30335E+01    0.74894E+02
   259    0.51443E+04    0.31324E+01    0.76376E+02
   260    0.51223E+04    0.32335E+01    0.77851E+02
   261    0.50997E+04    0.33367E+01    0.79296E+02
   262    0.50766E+04    0.34423E+01    0.80733E+02
   263    0.50534E+04    0.35500E+01    0.82156E+02
   264    0.50296E+04    0.36600E+01    0.83556E+02
   265    0.50052E+04    0.37721E+01    0.84926E+02
   266    0.49806E+04    0.38865E+01    0.86289E+02
   267    0.49554E+04    0.40030E+01    0.87622E+02
   268    0.49299E+04    0.41218E+01    0.88940E+02
   269    0.49038E+04    0.42427E+01    0.90236E+02
   270    0.48776E+04    0.43657E+01    0.91509E+02
   271    0.48509E+04    0.44908E+01    0.92760E+02
   272    0.48239E+04    0.46183E+01    0.93981E+02
   273    0.47966E+04    0.47475E+01    0.95188E+02
   274    0.47689E+04    0.48791E+01    0.96357E+02
   275    0.47408E+04    0.50126E+01    0.97511E+02
   276    0.47126E+04    0.51481E+01    0.98628E+02
   277    0.46839E+04    0.52857E+01    0.99730E+02
   278    0.46550E+04    0.54252E+01    0.10079E+03
   279    0.46257E+04    0.55667E+01    0.10183E+03
   280    0.45962E+04    0.57101E+01    0.10285E+03
   281    0.45666E+04    0.58555E+01    0.10383E+03
   282    0.45364E+04    0.60026E+01    0.10479E+03
   283    0.45062E+04    0.61516E+01    0.10571E+03
   284    0.44757E+04    0.63025E+01    0.10660E+03
   285    0.44450E+04    0.64552E+01    0.10747E+03
   286    0.44140E+04    0.66096E+01    0.10829E+03
   287    0.43828E+04    0.67656E+01    0.10910E+03
   288    0.43515E+04    0.69234E+01    0.10987E+03
   289    0.43199E+04    0.70828E+01    0.11060E+03
   290    0.42882E+04    0.72437E+01    0.11131E+03
   291    0.42563E+04    0.74067E+01    0.11198E+03
   292    0.42240E+04    0.75709E+01    0.11262E+03
   293    0.41918E+04    0.77358E+01    0.11321E+03
   294    0.41594E+04    0.79029E+01    0.11379E+03
   295    0.41270E+04    0.80707E+01    0.11432E+03
   296    0.40943E+04    0.82408E+01    0.11482E+03
   297    0.40616E+04    0.84108E+01    0.11529E+03
   298    0.40286E+04    0.85830E+01    0.11571E+03
   299    0.39956E+04    0.87567E+01    0.11610E+03
   300    0.39625E+04    0.89304E+01    0.11645E+03
   301    0.39293E+04    0.91056E+01    0.11677E+03
   302    0.38961E+04    0.92814E+01    0.11707E+03
   303    0.38629E+04    0.94588E+01    0.11731E+03
   304    0.38296E+04    0.96376E+01    0.11752E+03
   305    0.37962E+04    0.98164E+01    0.11769E+03
   306    0.37628E+04    0.99959E+01    0.11782E+03
   307    0.37295E+04    0.10176E+02    0.11792E+03
   308    0.36961E+04    0.10359E+02    0.11799E+03
   309    0.36627E+04    0.10540E+02    0.11800E+03
   310    0.36294E+04    0.10722E+02    0.11799E+03
   311    0.35961E+04    0.10906E+02    0.11793E+03
   312    0.35628E+04    0.11089E+02    0.11785E+03
   313    0.35296E+04    0.11273E+02    0.11772E+03
   314    0.34964E+04    0.11457E+02    0.11755E+03
   315    0.34634E+04    0.11641E+02    0.11735E+03
   316    0.34304E+04    0.11826E+02    0.11711E+03
   317    0.33974E+04    0.12009E+02    0.11683E+03
   318    0.33646E+04    0.12195E+02    0.11651E+03
   319    0.33319E+04    0.12379E+02    0.11616E+03
   320    0.32993E+04    0.12564E+02    0.11577E+03
   321    0.32669E+04    0.12749E+02    0.11535E+03
   322    0.32346E+04    0.12932E+02    0.11488E+03
   323    0.32024E+04    0.13116E+02    0.11438E+03
   324    0.31704E+04    0.13300E+02    0.11383E+03
   325    0.31386E+04    0.13482E+02    0.11326E+03
   326    0.31069E+04    0.13665E+02    0.11264E+03
   327    0.30754E+04    0.13847E+02    0.11199E+03
   328    0.30441E+04    0.14027E+02    0.11131E+03
   329    0.30130E+04    0.14208E+02    0.11059E+03
   330    0.29821E+04    0.14387E+02    0.10983E+03
   331    0.29515E+04    0.14565E+02    0.10904E+03
   332    0.29211E+04    0.14744E+02    0.10822E+03
   333    0.28909E+04    0.14920E+02    0.10736E+03
   334    0.28609E+04    0.15096E+02    0.10646E+03
   335    0.28312E+04    0.15270E+02    0.10553E+03
   336    0.28017E+04    0.15443E+02    0.10457E+03
   337    0.27725E+04    0.15615E+02    0.10357E+03
   338    0.27436E+04    0.15785E+02    0.10254E+03
   339    0.27150E+04    0.15955E+02    0.10147E+03
   340    0.26867E+04    0.16123E+02    0.10039E+03
   341    0.26586E+04    0.16288E+02    0.99254E+02
   342    0.26308E+04    0.16454E+02    0.98093E+02
   343    0.26034E+04    0.16616E+02    0.96902E+02
   344    0.25763E+04    0.16777E+02    0.95682E+02
   345    0.25494E+04    0.16936E+02    0.94432E+02
   346    0.25230E+04    0.17094E+02    0.93160E+02
   347    0.24968E+04    0.17249E+02    0.91851E+02
   348    0.24710E+04    0.17402E+02    0.90513E+02
   349    0.24455E+04    0.17553E+02    0.89145E+02
   350    0.24203E+04    0.17701E+02    0.87755E+02
   351    0.23957E+04    0.17848E+02    0.86335E+02
   352    0.23713E+04    0.17992E+02    0.84886E+02
   353    0.23473E+04    0.18134E+02    0.83422E+02
   354    0.23235E+04    0.18273E+02    0.81921E+02
   355    0.23003E+04    0.18410E+02    0.80398E+02
   356    0.22774E+04    0.18544E+02    0.78860E+02
   357    0.22549E+04    0.18676E+02    0.77293E+02
